Date,Cash_In,Cash_Out,Net_Cashflow,End_Balance,Transaction_Count,Lag_1,Lag_7,Rolling_Mean_7,Rolling_Std_7,Rolling_CashIn_7,Rolling_CashOut_7,Target
03-09-2023,784.4329481,0,-230.5107075,993.0585619,5,2208.135364,502.3282055,-292.681127,1224.262636,5781.670021,6470.574006,312.7280773
04-09-2023,3178.268182,0,2393.671138,3204.218687,5,-709.1897497,1280.953578,-193.476555,1515.228539,7170.182073,5929.967513,-815.546563
05-09-2023,0,4506.332487,-4769.258442,1185.326451,4,-755.0420536,-359.8695857,-584.504351,2469.367612,3873.30123,8303.121406,702.5923946
06-09-2023,0,1026.476228,-548.3779359,0.8,7,-388.8767001,1058.95853,-256.7112433,6615.340155,15698.32272,16186.40036,-84.66266973
07-09-2023,170.6589812,5912.309118,-5331.68402,11357.99588,5,663.7035047,-5006.956107,-744.2718765,1808.406564,1288.417058,8718.125209,1032.170249
08-09-2023,10514.21787,730.779259,9979.281735,14269.08962,3,494.7923178,-1780.332577,1785.541587,3668.39636,13964.39086,745,-9493.38401
09-09-2023,465.8678866,197.1998635,77.91784017,8342.626392,3,-674.9987483,-248.0878386,669.4868274,2537.708389,8462.361475,1255.33886,287.5072298
10-09-2023,88.44722227,10522.57045,-10903.79422,0.8,6,11675.70927,-483.9148541,391.2464509,6642.773646,18529.14551,20891.74288,-320.4429855
11-09-2023,744.308569,7540.870564,-6888.599938,0.8,5,478.0577736,1054.594047,-218.6424392,4022.033364,11734.87146,9827.24554,2176.223044
12-09-2023,692.540688,961.0486642,-926.8306747,1224.759377,4,-640.9987614,2255.071626,-406.5753274,994.588588,1767.526702,6062.022912,464.1048199
13-09-2023,1025.383272,127.2721688,900.8363372,1383.262468,3,-495.500028,1025.371967,-317.1500093,773.2540334,3406.612784,2859.209278,129.1588131
14-09-2023,227.6418632,6.759385819,738.1795488,0.8,1,143.1127842,-2400.430789,-68.75055709,1756.314773,4568.27661,3935.116544,3722.300591
15-09-2023,0,663.4432496,-1241.364395,15941.06723,2,254.1466928,-1254.002505,-1143.520219,1569.031008,572.2938905,8959.70902,-669.7011822
16-09-2023,1775.654606,6.822513765,2718.393007,16925.81939,1,-1840.70338,-485.2478914,-796.5492129,1701.432803,1245.734075,4740.595878,-447.774365
17-09-2023,137.7157487,130.4577246,-886.0427715,24587.56498,1,211.7620647,-162.8323137,3194.189521,6614.468375,41293.99705,21815.74266,513.9674304
18-09-2023,0,74.75693098,339.1077895,4053.89448,2,789.6573399,-781.8715932,62.18529659,1070.484409,5781.614541,4279.549841,803.3683803
19-09-2023,1482.844736,3704.294304,-2165.968003,1200.550967,3,-943.6415435,-431.2371284,-301.8151244,798.6146997,2556.458094,2157.360041,33.78769926
20-09-2023,1406.073004,193.2195298,1091.537091,1009.798168,5,488.5663975,342.9170602,176.2660507,986.0039289,9761.985753,6430.570219,-78.19444452
21-09-2023,2589.103872,160.8124519,1813.940032,2997.832933,5,-733.6363425,1133.171596,80.09456428,754.210763,5167.818082,5572.436928,-434.2814384
22-09-2023,11.11920439,0,-310.2452094,1735.795838,2,-1250.998009,-400.888519,231.9385325,519.1157488,8819.400781,5288.176522,742.5959528
23-09-2023,178.2268342,121.2231457,-67.42075887,5542.820178,2,706.5698358,661.2949765,647.7630824,2691.982171,8901.39303,5086.775742,115.4982883
24-09-2023,466.9154686,440.0986004,2009.868104,1262.351611,1,-2870.240733,-44.43179004,-250.0107924,6329.784973,16894.78508,17291.8673,526.5728776
25-09-2023,1163.049495,4978.847816,-3116.480552,33929.0643,3,2042.062122,-258.7993074,782.4199577,2124.794011,10915.48726,5907.122491,809.2791753
26-09-2023,978.5163281,672.4406452,-27.24107118,1133.345093,3,989.5755047,1249.268559,199.9991801,2036.045748,6293.941907,4203.119283,373.8650298
27-09-2023,663.5280623,0,-1561.84485,856.7534766,3,-590.7546224,230.3008874,-703.9990861,3150.481042,3956.724247,13481.50806,-34.08299653
28-09-2023,876.7583137,970.5793362,-480.0000291,1065.11204,6,836.2960421,-946.081214,60.66957367,976.5306085,11090.58565,8820.884401,-635.5122265
29-09-2023,211.6384952,0,51.73784207,1450.812394,2,1510.240178,1866.939096,77.44722788,1336.950292,5181.071002,1653.729249,-799.1360468
30-09-2023,1860.537719,31888.02899,-29781,4520.873133,9,2063.413182,958.6962442,-3799.504667,11860.20772,9800.918664,38106.36634,1400.382242
01-10-2023,2347.091299,1757.78812,180.2801186,853.8716852,10,-217.7774284,-482.6332972,216.203509,853.5625692,11407.42808,9074.01654,-574.915018
02-10-2023,5964.142418,4781.62078,729.3057637,1895.907161,6,1080.56571,87.54129196,-229.3403878,1067.805301,10230.08493,11081.04575,408.0684903
03-10-2023,6407.801866,4243.454188,6.68045611,6614.851857,6,81.20689661,398.5154484,735.0988923,2808.139604,17131.84538,10355.30448,-825.3959847
04-10-2023,0,0,366.2552207,30609.85189,2,-28086.08245,3229.244712,3419.602586,22605.98595,92029.84918,67790.6612,-1504.193349
05-10-2023,1360.094184,980.6973694,1315.568828,2954.071265,2,-944.7075431,-1906.354358,104.2571607,1116.905198,5118.807763,3328.247058,1180.584263
06-10-2023,0,4480.782847,-4261.036364,176.4212225,12,2055.750314,-690.9702957,-130.6329528,2224.435689,6417.873745,9352.304742,714.0758646
07-10-2023,194.3292096,780.5920112,-482.5380206,4522.308494,2,380.7927534,569.2668887,-92.59692483,801.5270646,7726.289722,3275.458769,-3005.981344
08-10-2023,254.9330829,2035.254189,-1897.393489,5656.667494,3,1959.126491,-379.7080033,526.2364582,966.7189067,7409.88082,3204.907646,240.3064179
09-10-2023,1792.871977,771.6706421,345.187406,646.392001,5,-537.7020932,-11636.71985,-406.6570084,1056.256891,3498.750538,4357.813224,1747.570138
10-10-2023,0,0,799.1348164,17159.90292,3,1362.10816,-607.1962299,-664.3400308,857.1447163,615.8674419,5246.413669,-5024.24202
11-10-2023,501.3784632,2142.551774,701.3371169,168.2890034,7,-3659.996614,-319.9932103,-518.660634,982.1544408,2630.032161,6793.425511,637.3433661
12-10-2023,0,1185.62753,-118.7920448,2579.551207,4,-1714.296586,477.7232048,215.4149769,1007.74234,5521.819848,6675.206523,252.6807586
13-10-2023,0,10224.11427,-10008.44412,672.3495085,5,10190.78844,69.19356822,271.1096468,5973.592381,16713.82194,13204.73525,-2192.078905
14-10-2023,6243.437929,872.875872,5215.267011,4931.469421,5,-4929.582223,1406.85703,-1151.653165,5543.243211,14817.81466,22170.78002,-721.0793376
15-10-2023,0,415.7023783,63.14681674,3740.205977,6,-149.3327567,-292.6515602,-487.8140423,150.9908543,2133.001021,2739.143712,25.92618638
16-10-2023,11548.37801,30.47384906,11692.23296,13711.32563,5,1386.081181,116.2595484,1712.52748,4102.161801,21971.82429,8597.783697,-11442.5749
17-10-2023,573.7932119,0,1824.061426,16842.34377,1,-1063.540854,206.1991319,-682.2747874,2631.790941,1793.763045,6984.166492,1121.286005
18-10-2023,0,376.8098256,-491.0955239,3589.612573,3,-68.11557077,1062.841862,-66.42619374,303.9939234,2632.782815,5222.435043,-603.500735
19-10-2023,447.7735219,216.616843,-463.2827686,4750.378548,2,-215.5498411,-4762.652834,585.4813067,2123.69908,13773.91791,8229.03495,402.8970867
20-10-2023,1716.214926,239.3177868,1300.431476,1186.335566,7,-7109.481011,669.123848,51.66777624,2264.779412,9366.393825,9162.27602,-95.23273272
21-10-2023,0,0,-341.9764522,3860.090908,2,934.6707254,1285.080549,179.9688231,150.9908543,2212.694608,3486.06054,-579.6021383
22-10-2023,0,1194.268361,-2949.623746,0.8,1,21.5003415,-791.0799555,-421.5994928,630.2873927,3858.219874,8035.770673,235.2900491
23-10-2023,11537.41316,328.2982163,10426.50099,13736.56882,5,1257.910619,-696.7457397,1865.16108,4854.414492,19924.54924,9013.353893,-11990.15495
24-10-2023,168.7922516,516.6552091,-1063.841986,14937.39843,2,-341.9985456,-529.6268069,-997.6424997,1633.040326,554.4527831,7213.271454,-402.897453
25-10-2023,1489.103249,2793.968683,-445.1647667,4024.275621,5,679.2748399,748.0917431,481.020982,150.9908543,10948.7915,7698.554661,2134.363794
26-10-2023,2835.057129,557.7133774,1992.369526,2299.562732,4,602.0007179,-5087.981619,272.5505494,1102.951977,5158.339108,1444.329845,208.0286051
27-10-2023,0,175.2916388,1043.317468,1634.328531,4,-72.60544051,1693.130552,-252.0810176,1277.597348,4565.1384,7771.150047,501.5921071
28-10-2023,0,0,-484.5812487,873.2473957,4,212.4096067,-266.2734674,214.7523799,1126.201232,2781.650964,745,-154.7557344
29-10-2023,0,3067.609863,-3391.311207,471.5733146,1,2322.367049,-4152.266014,2.667451504,2649.532986,8194.25518,8518.888894,231.0935114
30-10-2023,2481.842736,971.3291298,965.7123602,0.8,4,-1028.246252,-379.6881216,26.13074434,912.9913884,13920.84597,12656.7456,-988.2582803
31-10-2023,6.02017614,384.39354,779.1287094,1361.837085,2,-73.17063006,1211.677737,-158.4317116,859.0337129,5286.581202,2858.605206,1222.769794
01-11-2023,0,27.60328469,-243.4136301,1582.977001,1,25.17920206,534.9667335,-129.0241227,319.7930774,3747.707555,1231.363116,-147.0362129
02-11-2023,0,842.0497569,-368.5861296,3738.22645,2,-350.6572929,-476.4863223,493.869248,1041.79921,1465.246596,1337.136734,-1324.560527
03-11-2023,64.2738963,0,-495.4535573,27084.37757,2,-28255.07072,3668.285375,3391.222322,23353.08732,92298.62869,67270.80333,-525.4330102
04-11-2023,31.49379942,3206.445043,-2108.883684,794.5262955,5,-10313.18303,1543.135326,-137.1750584,6493.473387,15031.27544,13680.09988,2934.020832
05-11-2023,5617.28029,4558.25024,2383.373697,1551.591266,8,303.5331441,3.440005846,236.1152979,903.1191483,14047.39842,9931.997393,-903.2041661
06-11-2023,2701.322758,0,2752.087235,3896.4165,5,856.5764087,401.678539,565.9835008,1450.167088,7729.376494,6176.507516,-878.8534219
07-11-2023,2726.139762,3002.799352,567.2601196,2151.772748,5,-857.8569401,-55.65088432,260.4518222,150.9908543,11502.18287,9289.051869,2056.479467
08-11-2023,0,141.0189804,-25.82528517,2662.615106,1,1085.755821,263.5331849,-432.4378769,2098.791402,6526.531381,9636.667097,1416.393454
09-11-2023,266.5869289,180.333667,210.5467978,2824.272631,2,-2301.641319,-1420.475506,297.2930338,1312.18995,7480.634185,4377.962861,34.60875308
10-11-2023,862.4818605,4284.181877,-4061.753196,0.8,2,3984.582604,-86.0714169,-1609.992491,5240.593349,7994.350821,19943.9504,4932.886064
11-11-2023,44.04159283,1185.899372,52.68683421,968.2127636,6,-87.54035934,1319.79091,-309.1244283,417.241939,3741.727836,5825.004408,463.5136395
12-11-2023,0,0,-229.6742165,1593.575693,2,519.5028158,-5118.517724,-274.573185,1289.029027,9060.449186,7623.390317,-732.4636185
13-11-2023,407.533861,1329.191849,-707.4344101,3082.179687,3,945.7398423,152.5692373,-185.1220814,1342.600457,3315.223551,3055.221814,-962.2773728
14-11-2023,0,665.4111696,-78.54208469,1422.159208,4,98.59065507,-2688.72645,130.3070874,1010.297818,4129.725061,2391.852466,183.2942328
15-11-2023,1766.963268,1451.581856,-182.0121032,4043.276501,7,-226.9097609,645.8502621,-279.3190516,150.9908543,2668.888156,5481.891517,-2543.013664
16-11-2023,0,641.5285886,468.9726812,1857.923444,3,-314.2170303,-29417.81116,-654.8004399,2203.388909,14169.30278,16600.88264,1615.759911
17-11-2023,0,360.967037,-308.3923399,2897.899592,3,4273.33548,-120.9147972,27.34379595,1767.664434,5702.070618,2335.034968,20229.08214
18-11-2023,910.0578432,575.3407961,-131.6154164,2216.259255,4,-1061.913366,-616.2870525,-166.4606494,150.9908543,2995.036572,3838.486627,-149.8622824
19-11-2023,5672.471325,4037.437583,860.1662449,2444.572543,6,-232.6304438,270.7926941,-351.4797439,1489.699832,9117.325701,10765.05958,-301.5134459
20-11-2023,553.7871778,659.3100604,-502.657949,863.2361692,1,-177.8306838,-602.9007232,38.3274779,537.6437555,39665.19135,41669.49551,64.17281959
21-11-2023,0,0,305.6971099,1855.254825,3,1387.05778,-64.06933392,-786.1944947,2147.857907,11503.50951,15907.19032,522.4286444
22-11-2023,2459.766849,876.786556,2570.286125,2533.118843,5,405.7020503,1527.233858,-72.28437145,1044.224225,4795.339081,5979.18584,-623.2273045
23-11-2023,0,134.7355099,-912.4425735,969.0037902,4,-545.8385547,-1351.373251,-155.2446473,6583.386037,15453.52805,15004.98028,417.077455
24-11-2023,377.5303409,0,1072.429167,3270.113235,2,-771.7604313,-878.5468648,78.32644925,3161.921526,6766.614534,7901.922516,-660.6152368
25-11-2023,1790.095419,1392.241845,-305.1279337,443.0910294,7,-2904.933527,-32.21336785,-689.4315288,532.4205745,4516.190939,7264.73652,653.313904
26-11-2023,1434.200493,1780.869606,253.8439151,1185.445245,7,441.2878489,-1216.02609,111.486429,6223.179356,18992.89659,18576.77524,-1307.864049
27-11-2023,68.07592763,330.9365489,78.95519056,5164.341892,5,-78.17701717,4346.389053,137.7944687,3314.729281,10609.06175,9992.068979,-506.6213836
28-11-2023,539.4402764,1053.290303,-137.5839792,3572.317611,4,566.1591769,2442.851741,-245.2824959,150.9908543,1885.199923,5213.47698,-556.8861676
29-11-2023,1604.157775,534.2667508,3205.770503,4783.611468,2,-232.1888812,-88.98341832,539.7742415,473.2885478,7540.572166,1864.301316,-2492.623175
30-11-2023,49.8113823,94.44012194,-159.7911445,23352.3616,2,-611.4708626,-138.7310884,2774.431502,7577.734508,41998.26607,22332.47299,-544.3524315
01-12-2023,215.5587898,520.1617495,383.8056344,1994.305848,1,-293.0537973,498.0527186,229.6072408,150.9908543,2470.128146,745,-138.2944815
02-12-2023,2572.409227,0,2828.627538,4317.212166,5,-354.2715504,348.2940912,543.4530835,1021.542904,12726.37204,6718.009977,-1032.415606
03-12-2023,1064.661662,2140.400821,-1075.966853,142.5887788,10,1474.063544,1743.485931,-1067.609843,2655.549391,7570.94296,14911.40064,199.5579965
04-12-2023,1281.570772,257.2340714,514.3408115,1549.376855,1,556.1964689,-624.367519,61.22411873,434.2321217,4771.665216,2295.741215,-9.386623367
05-12-2023,706.1618107,1491.159937,-782.5865459,7334.61071,3,156.7954023,-3578.013292,-4113.28042,11587.60064,12184.65677,35741.94785,-6377.413377
06-12-2023,2756.647807,2413.872987,57.39210877,1342.779619,3,1129.001137,-308.0465315,-232.7231927,1554.737194,35527.20253,38006.38758,-1777.60291
07-12-2023,3946.464093,649.1359211,2201.493655,3885.164164,5,38.58561117,549.195978,572.9179454,491.4951013,9884.789162,4099.194792,-504.0683647
08-12-2023,1556.018856,86.68409762,1594.172363,1396.989878,7,-6531.839812,2288.980096,-141.2471634,3022.303086,9263.434229,9503.981959,1022.496517
09-12-2023,228.6367839,337.4720691,391.7242134,3032.134046,1,91.88686676,-243.7903575,70.86310211,1756.57601,2898.429276,1849.326859,-717.1484816
10-12-2023,3350.955366,35.18284663,3269.107895,2534.111284,5,-449.7660735,3227.675533,86.11531179,2052.836988,1749.337956,5254.629955,50.49731346
11-12-2023,1168.419629,165.2939559,1044.620804,3437.736101,4,32.66730337,412.2426079,-456.734277,2345.815543,8561.66033,9552.445211,-3714.952634
12-12-2023,708.3001879,1054.166285,-400.41318,1787.188107,2,974.5963962,163.4114125,-384.6607424,2021.082182,7060.698603,11557.22514,346.2152823
13-12-2023,59.64995621,332.5880718,-1179.883952,1868.58099,2,1385.337627,-426.1848201,340.109452,889.7440171,6709.720688,2976.425887,-617.2278153
14-12-2023,0,462.7235532,569.342262,3406.786447,3,105.6986906,155.8465583,286.391838,392.667194,2577.618615,1724.493758,8068.882683
15-12-2023,124.9847207,322.8436431,-806.0314258,15477.37276,2,633.0095906,349.9057401,-797.7036446,1680.095811,1453.5406,7229.540794,-723.1531808
16-12-2023,2147.308813,760.8065385,861.1804061,3084.929673,4,-322.6389811,-6803.095565,61.95331676,1860.578052,5660.299171,6534.07568,-705.544179
17-12-2023,834.8768703,0,196.054833,35425.45761,3,-159.7576458,44982.43032,-3207.750706,10234.59292,4735.805521,29903.02412,861.0272216
18-12-2023,580.6542608,0,-358.2227927,1541.050492,2,-328.5856401,456.4110383,-71.65216962,150.9908543,4813.72985,3466.713423,-630.2999831
19-12-2023,0,92.80898876,229.837407,0.8,1,-329.7917691,-2690.18875,47.87281148,1889.21902,7205.846499,3548.217744,3888.725228
20-12-2023,733.500649,529.5511795,-569.6457096,5116.635876,5,390.2472223,1368.340181,-111.9809685,561.7110909,4863.04452,6602.50989,1099.509089
21-12-2023,336.3876832,555.2676398,-5.413938226,1027.275423,4,-243.4474684,-1724.38947,145.3708061,278.9637041,2897.289278,2437.679539,-135.198339
22-12-2023,0,1187.844836,-831.0233975,938.1034999,3,773.0730709,-1003.89143,238.8030522,1301.149637,7740.869424,7063.201072,-70.51061922
23-12-2023,205.8883925,0,-419.5629486,3646.456363,1,660.2998233,48.35176601,-507.1573062,2821.425216,5705.045646,9494.934296,1236.908919
24-12-2023,324.4100475,201.1597773,403.3116338,5509.607408,3,454.4170113,232.3088464,745.6412835,1072.114915,6513.155302,5157.505252,2441.947605
25-12-2023,0,0,-892.1432644,1863.834936,4,-1883.013134,218.9121665,-180.8701468,1274.372217,7272.888254,6253.144178,-371.1981591
26-12-2023,613.8099223,1239.484139,-1330.471759,2868.044222,2,-1241.542328,329.0886898,-60.39815939,522.108367,9777.68661,9875.441841,260.477659
27-12-2023,3097.592072,702.9293388,1803.188223,5525.816225,5,716.2483442,1084.220837,677.3451747,1277.28451,8918.999409,5378.476925,-248.3255299
28-12-2023,904.2834998,0,1534.693633,16771.04109,1,-209.7691269,-580.270813,-684.0858043,1695.217331,2897.5323,7516.285186,-143.1572936
29-12-2023,1264.028713,0,347.7527842,3973.749763,2,106.921759,756.7446169,182.3593938,324.844038,36979.07622,38204.14625,-497.7108029
30-12-2023,684.2603309,363.6295616,539.6262863,1900.959938,2,730.9194846,1855.674791,-1579.452594,3796.118918,5406.644193,16757.37345,-641.9865595
31-12-2023,470.2047839,3111.967121,-3837.712016,10543.99989,6,2818.875662,805.1817019,722.6921122,3138.736018,10264.02085,8051.432175,-5112.291592
01-01-2024,917.8950343,392.9188566,1891.358732,6825.694244,4,-340.7968635,-384.9108295,450.2066623,1039.98507,6014.188476,745,1538.337612
02-01-2024,0,62.51227722,3.501588918,811.493496,2,-592.2195964,11234.16669,-1944.575283,4774.245019,2947.461423,14878.02133,1738.922785
03-01-2024,792.0154977,12578.18175,-11772.83673,1060.06918,4,-2706.866481,26.37764713,-2326.360035,4570.868349,3823.391905,21470.23236,-152.5264967
04-01-2024,1693.877556,0,1458.571134,3036.172252,3,418.8935172,-127.1038107,352.1736413,1178.092269,3045.17962,3525.501704,-1345.724075
05-01-2024,0,809.8691054,-401.3983701,3045.805422,3,3682.449476,580.2988193,39.2783215,6063.096098,14455.15684,13184.46055,-3855.873979
06-01-2024,0,0,316.6519277,804.8186604,2,644.2388168,596.9810854,-189.4115969,607.3693175,37374.5035,34933.38117,-1072.178671
07-01-2024,1016.817159,6.65187623,364.3295674,8049.415228,1,1708.301585,57.27518331,709.3022542,150.9908543,6486.903321,745,751.8212809
08-01-2024,0,551.3332784,-747.4108531,2130.821406,3,4194.473323,162.2259631,177.1653477,1724.709763,7313.672812,4352.655375,20042.16101
09-01-2024,511.3754194,90.61752333,226.7692355,2632.599405,5,1177.895977,166.1476534,-170.7961378,2491.641306,4825.885936,9286.141015,662.3566974
10-01-2024,0,0,244.4546611,2541.663714,3,-206.2096165,1050.074472,174.6746588,1031.479338,2682.13846,3529.791821,9396.30182
11-01-2024,2036.649923,1721.629565,-166.8534835,6329.926442,4,376.2222271,-2983.189918,-3859.613361,11754.25551,7472.847384,34731.06379,-5589.045887
12-01-2024,905.6068991,0,1283.233513,5089.387162,4,-146.611194,-677.8531079,995.2119025,1105.010778,8359.926606,1755.890976,1385.562595
13-01-2024,605.3987704,0,-220.7875094,22038.89269,2,-432.7119543,19768.12374,19.39949346,150.9908543,22417.26462,20835.40273,-795.8814071
14-01-2024,1392.331229,424.9045204,745.148054,9769.302952,3,707.297813,-788.3680428,244.7940656,901.7039355,6925.922957,1335.498953,3382.309634
15-01-2024,1242.356201,165.9655251,744.7497405,3879.158047,1,1010.858548,-606.1631123,436.7076045,758.708961,6097.452223,3017.227233,482.7352099
16-01-2024,469.8368988,531.8922314,-604.7853633,0.8,6,106.3684435,1748.694661,-439.4935607,150.9908543,3708.271579,5952.598196,904.5852704
17-01-2024,2060.93053,809.8869332,1051.56157,9202.105993,3,-1401.881903,-1269.891602,595.4717685,1129.158643,6783.55144,3147.711132,3923.32798
18-01-2024,30.17135616,0,66.42998885,1634.604452,3,1995.809165,-315.388136,-593.5329538,1937.093993,12462.81423,15491.5887,141.0846148
19-01-2024,1194.994788,217.9162795,680.551447,8355.461288,3,744.7839357,-1599.787668,846.9113014,468.2480473,5373.128191,4525.60499,2481.361139
20-01-2024,512.109497,985.955048,452.4965121,28940.88685,2,-26865.59432,2286.986719,3450.951788,23502.00514,91615.67623,67076.33838,-733.2685028
21-01-2024,0,392.2783076,278.9288578,15521.87036,2,-433.2592844,-61.87881672,-891.0807374,2002.898666,300,5928.367654,684.2229636
22-01-2024,1551.375243,6.601957002,1629.403092,9454.682555,3,-1052.631381,-1249.591827,421.2564038,944.3240762,7441.713993,1901.834431,2726.839053
23-01-2024,922.6791664,4236.679026,-4260.501435,233.63649,12,1642.328748,-161.7070066,-503.3356426,1229.105099,6279.566064,9347.191827,1326.118504
24-01-2024,0,851.9489108,-63.75856119,2172.236637,3,1109.300788,1507.655147,-354.8223216,865.4373307,12901.13199,12589.05328,1922.261358
25-01-2024,639.6111147,918.1010165,471.4620196,1430.700244,4,294.2437229,-560.5417906,-198.2746201,686.1835811,4472.22651,7185.930591,2027.073485
26-01-2024,0,414.5207286,-80.71061662,2718.343145,2,694.0509675,-31.58821462,-78.29314289,755.9389847,1349.464221,3668.300342,-1700.889666
27-01-2024,878.2720242,352.6962078,237.5329451,0.8,6,-2013.220838,-3200.402101,173.4145239,1003.14486,38118.25775,38344.47071,280.8896542
28-01-2024,642.2202038,672.9791212,577.2598474,1851.427319,2,510.07772,442.5550769,31.59329005,769.9387642,34397.61044,37325.45939,-424.7137271
29-01-2024,0,0,412.827824,2752.910058,2,-909.0393201,-5867.608037,421.0282551,1174.349845,10548.07229,6483.854509,-1630.510994
30-01-2024,0,1396.590685,-1123.670786,1441.673046,3,1744.625434,1933.462202,-169.3952824,1403.969328,8701.799936,10293.39316,2366.175924
31-01-2024,542.8376354,92.06552128,-206.6515362,4057.806338,2,662.0980286,1045.113039,268.8449516,264.7967639,6285.299688,3055.332054,-522.6108841
01-02-2024,464.5913678,721.1716063,64.58086789,3408.324873,3,3866.322399,498.2554409,37.11772159,2596.702293,5300.814488,3291.719664,19096.87429
02-02-2024,1287.125308,1352.173856,-809.6049964,296.7604359,7,-3209.584034,-687.3832814,-525.041948,662.7971372,3712.824098,7321.042693,178.9042153
